,Table ID,Line,UniqueID,Stub,Data Release
8700,C08526,36,C08526_036,"Information and finance and insurance, and real estate and rental and leasing ",
8701,C08526,37,C08526_037,"Professional, scientific, and management, and administrative and waste management services",
8702,C08526,38,C08526_038,"Educational services, and health care and social assistance",
8703,C08526,39,C08526_039,"Arts, entertainment, and recreation, and accommodation and food services",
8704,C08526,40,C08526_040,Other services (except public administration),
8705,C08526,41,C08526_041,Public administration,
8706,C08526,42,C08526_042,Armed forces,
8707,C08526,43,C08526_043,Public transportation (excluding taxicab):,
8708,C08526,44,C08526_044,"Agriculture, forestry, fishing and hunting, and mining",
8709,C08526,45,C08526_045,Construction,
8710,C08526,46,C08526_046,Manufacturing,
8711,C08526,47,C08526_047,Wholesale trade,
8712,C08526,48,C08526_048,Retail trade,
8713,C08526,49,C08526_049,"Transportation and warehousing, and utilities",
8714,C08526,50,C08526_050,"Information and finance and insurance, and real estate and rental and leasing ",
8715,C08526,51,C08526_051,"Professional, scientific, and management, and administrative and waste management services",
8716,C08526,52,C08526_052,"Educational services, and health care and social assistance",
8717,C08526,53,C08526_053,"Arts, entertainment, and recreation, and accommodation and food services",
8718,C08526,54,C08526_054,Other services (except public administration),
8719,C08526,55,C08526_055,Public administration,
8720,C08526,56,C08526_056,Armed forces,
8721,C08526,57,C08526_057,"Taxicab, motorcycle, bicycle, walked, or other means:",
8722,C08526,58,C08526_058,"Agriculture, forestry, fishing and hunting, and mining",
8723,C08526,59,C08526_059,Construction,
8724,C08526,60,C08526_060,Manufacturing,
8725,C08526,61,C08526_061,Wholesale trade,
8726,C08526,62,C08526_062,Retail trade,
8727,C08526,63,C08526_063,"Transportation and warehousing, and utilities",
8728,C08526,64,C08526_064,"Information and finance and insurance, and real estate and rental and leasing ",
8729,C08526,65,C08526_065,"Professional, scientific, and management, and administrative and waste management services",
8730,C08526,66,C08526_066,"Educational services, and health care and social assistance",
8731,C08526,67,C08526_067,"Arts, entertainment, and recreation, and accommodation and food services",
8732,C08526,68,C08526_068,Other services (except public administration),
8733,C08526,69,C08526_069,Public administration,
8734,C08526,70,C08526_070,Armed forces,
8735,C08526,71,C08526_071,Worked from home:,
8736,C08526,72,C08526_072,"Agriculture, forestry, fishing and hunting, and mining",
8737,C08526,73,C08526_073,Construction,
8738,C08526,74,C08526_074,Manufacturing,
8739,C08526,75,C08526_075,Wholesale trade,
8740,C08526,76,C08526_076,Retail trade,
8741,C08526,77,C08526_077,"Transportation and warehousing, and utilities",
8742,C08526,78,C08526_078,"Information and finance and insurance, and real estate and rental and leasing ",
8743,C08526,79,C08526_079,"Professional, scientific, and management, and administrative and waste management services",
8744,C08526,80,C08526_080,"Educational services, and health care and social assistance",
8745,C08526,81,C08526_081,"Arts, entertainment, and recreation, and accommodation and food services",
8746,C08526,82,C08526_082,Other services (except public administration),
8747,C08526,83,C08526_083,Public administration,
8748,C08526,84,C08526_084,Armed forces,
8749,,,,,
8750,B08528,,,MEANS OF TRANSPORTATION TO WORK BY CLASS OF WORKER FOR WORKPLACE GEOGRAPHY,"1,5"
8751,B08528,,,Universe:  Workers 16 years and over,
8752,B08528,1,B08528_001,Total:,
8753,B08528,2,B08528_002,Private for-profit wage and salary workers:,
8754,B08528,3,B08528_003,Employee of private company workers,
8755,B08528,4,B08528_004,Self-employed in own incorporated business workers,
8756,B08528,5,B08528_005,Private not-for-profit wage and salary workers,
8757,B08528,6,B08528_006,Local government workers,
8758,B08528,7,B08528_007,State government workers,
8759,B08528,8,B08528_008,Federal government workers,
8760,B08528,9,B08528_009,Self-employed in own not incorporated business workers,
8761,B08528,10,B08528_010,Unpaid family workers,
8762,B08528,11,B08528_011,"Car, truck, or van - drove alone:",
8763,B08528,12,B08528_012,Private for-profit wage and salary workers:,
8764,B08528,13,B08528_013,Employee of private company workers,
8765,B08528,14,B08528_014,Self-employed in own incorporated business workers,
8766,B08528,15,B08528_015,Private not-for-profit wage and salary workers,
8767,B08528,16,B08528_016,Local government workers,
8768,B08528,17,B08528_017,State government workers,
8769,B08528,18,B08528_018,Federal government workers,
8770,B08528,19,B08528_019,Self-employed in own not incorporated business workers,
8771,B08528,20,B08528_020,Unpaid family workers,
8772,B08528,21,B08528_021,"Car, truck, or van - carpooled:",
8773,B08528,22,B08528_022,Private for-profit wage and salary workers:,
8774,B08528,23,B08528_023,Employee of private company workers,
8775,B08528,24,B08528_024,Self-employed in own incorporated business workers,
8776,B08528,25,B08528_025,Private not-for-profit wage and salary workers,
8777,B08528,26,B08528_026,Local government workers,
8778,B08528,27,B08528_027,State government workers,
8779,B08528,28,B08528_028,Federal government workers,
8780,B08528,29,B08528_029,Self-employed in own not incorporated business workers,
8781,B08528,30,B08528_030,Unpaid family workers,
8782,B08528,31,B08528_031,Public transportation (excluding taxicab):,
8783,B08528,32,B08528_032,Private for-profit wage and salary workers:,
8784,B08528,33,B08528_033,Employee of private company workers,
8785,B08528,34,B08528_034,Self-employed in own incorporated business workers,
8786,B08528,35,B08528_035,Private not-for-profit wage and salary workers,
8787,B08528,36,B08528_036,Local government workers,
8788,B08528,37,B08528_037,State government workers,
8789,B08528,38,B08528_038,Federal government workers,
8790,B08528,39,B08528_039,Self-employed in own not incorporated business workers,
8791,B08528,40,B08528_040,Unpaid family workers,
8792,B08528,41,B08528_041,Walked:,
8793,B08528,42,B08528_042,Private for-profit wage and salary workers:,
8794,B08528,43,B08528_043,Employee of private company workers,
8795,B08528,44,B08528_044,Self-employed in own incorporated business workers,
8796,B08528,45,B08528_045,Private not-for-profit wage and salary workers,
8797,B08528,46,B08528_046,Local government workers,
8798,B08528,47,B08528_047,State government workers,
8799,B08528,48,B08528_048,Federal government workers,
8800,B08528,49,B08528_049,Self-employed in own not incorporated business workers,
8801,B08528,50,B08528_050,Unpaid family workers,
8802,B08528,51,B08528_051,"Taxicab, motorcycle, bicycle, or other means:",
8803,B08528,52,B08528_052,Private for-profit wage and salary workers:,
8804,B08528,53,B08528_053,Employee of private company workers,
8805,B08528,54,B08528_054,Self-employed in own incorporated business workers,
8806,B08528,55,B08528_055,Private not-for-profit wage and salary workers,
8807,B08528,56,B08528_056,Local government workers,
8808,B08528,57,B08528_057,State government workers,
8809,B08528,58,B08528_058,Federal government workers,
8810,B08528,59,B08528_059,Self-employed in own not incorporated business workers,
8811,B08528,60,B08528_060,Unpaid family workers,
8812,B08528,61,B08528_061,Worked from home:,
8813,B08528,62,B08528_062,Private for-profit wage and salary workers:,
8814,B08528,63,B08528_063,Employee of private company workers,
8815,B08528,64,B08528_064,Self-employed in own incorporated business workers,
8816,B08528,65,B08528_065,Private not-for-profit wage and salary workers,
8817,B08528,66,B08528_066,Local government workers,
8818,B08528,67,B08528_067,State government workers,
8819,B08528,68,B08528_068,Federal government workers,
8820,B08528,69,B08528_069,Self-employed in own not incorporated business workers,
8821,B08528,70,B08528_070,Unpaid family workers,
8822,,,,,
8823,C08528,,,MEANS OF TRANSPORTATION TO WORK BY CLASS OF WORKER FOR WORKPLACE GEOGRAPHY,1
8824,C08528,,,Universe:  Workers 16 years and over,
8825,C08528,1,C08528_001,Total:,
8826,C08528,2,C08528_002,Private wage and salary workers,
8827,C08528,3,C08528_003,Government workers,
8828,C08528,4,C08528_004,Self-employed in own not incorporated business workers ,
8829,C08528,5,C08528_005,Unpaid family workers ,
8830,C08528,6,C08528_006,"Car, truck, or van - drove alone:",
8831,C08528,7,C08528_007,Private wage and salary workers,
8832,C08528,8,C08528_008,Government workers,
8833,C08528,9,C08528_009,Self-employed in own not incorporated business workers ,
8834,C08528,10,C08528_010,Unpaid family workers ,
8835,C08528,11,C08528_011,"Car, truck, or van - carpooled:",
8836,C08528,12,C08528_012,Private wage and salary workers,
8837,C08528,13,C08528_013,Government workers,
8838,C08528,14,C08528_014,Self-employed in own not incorporated business workers ,
8839,C08528,15,C08528_015,Unpaid family workers ,
8840,C08528,16,C08528_016,Public transportation (excluding taxicab):,
8841,C08528,17,C08528_017,Private wage and salary workers,
8842,C08528,18,C08528_018,Government workers,
8843,C08528,19,C08528_019,Self-employed in own not incorporated business workers ,
8844,C08528,20,C08528_020,Unpaid family workers ,
8845,C08528,21,C08528_021,"Taxicab, motorcycle, bicycle, walked, or other means:",
8846,C08528,22,C08528_022,Private wage and salary workers,
8847,C08528,23,C08528_023,Government workers,
8848,C08528,24,C08528_024,Self-employed in own not incorporated business workers ,
8849,C08528,25,C08528_025,Unpaid family workers ,
8850,C08528,26,C08528_026,Worked from home:,
8851,C08528,27,C08528_027,Private wage and salary workers,
8852,C08528,28,C08528_028,Government workers,
8853,C08528,29,C08528_029,Self-employed in own not incorporated business workers ,
8854,C08528,30,C08528_030,Unpaid family workers ,
8855,,,,,
8856,B08532,,,MEANS OF TRANSPORTATION TO WORK BY TIME ARRIVING AT WORK FOR WORKPLACE GEOGRAPHY,"1,5"
8857,B08532,,,Universe:  Workers 16 years and over who did not work from home ,
8858,B08532,1,B08532_001,Total:,
8859,B08532,2,B08532_002,12:00 a.m. to 4:59 a.m.,
8860,B08532,3,B08532_003,5:00 a.m. to 5:29 a.m.,
8861,B08532,4,B08532_004,5:30 a.m. to 5:59 a.m.,
8862,B08532,5,B08532_005,6:00 a.m. to 6:29 a.m.,
8863,B08532,6,B08532_006,6:30 a.m. to 6:59 a.m.,
8864,B08532,7,B08532_007,7:00 a.m. to 7:29 a.m.,
8865,B08532,8,B08532_008,7:30 a.m. to 7:59 a.m.,
8866,B08532,9,B08532_009,8:00 a.m. to 8:29 a.m.,
8867,B08532,10,B08532_010,8:30 a.m. to 8:59 a.m.,
8868,B08532,11,B08532_011,9:00 a.m. to 9:59 a.m.,
8869,B08532,12,B08532_012,10:00 a.m. to 10:59 a.m.,
8870,B08532,13,B08532_013,11:00 a.m. to 11:59 a.m.,
8871,B08532,14,B08532_014,12:00 p.m. to 3:59 p.m.,
8872,B08532,15,B08532_015,4:00 p.m. to 11:59 p.m.,
8873,B08532,16,B08532_016,"Car, truck, or van - drove alone:",
8874,B08532,17,B08532_017,12:00 a.m. to 4:59 a.m.,
8875,B08532,18,B08532_018,5:00 a.m. to 5:29 a.m.,
8876,B08532,19,B08532_019,5:30 a.m. to 5:59 a.m.,
8877,B08532,20,B08532_020,6:00 a.m. to 6:29 a.m.,
8878,B08532,21,B08532_021,6:30 a.m. to 6:59 a.m.,
8879,B08532,22,B08532_022,7:00 a.m. to 7:29 a.m.,
8880,B08532,23,B08532_023,7:30 a.m. to 7:59 a.m.,
8881,B08532,24,B08532_024,8:00 a.m. to 8:29 a.m.,
8882,B08532,25,B08532_025,8:30 a.m. to 8:59 a.m.,
8883,B08532,26,B08532_026,9:00 a.m. to 9:59 a.m.,
8884,B08532,27,B08532_027,10:00 a.m. to 10:59 a.m.,
8885,B08532,28,B08532_028,11:00 a.m. to 11:59 a.m.,
8886,B08532,29,B08532_029,12:00 p.m. to 3:59 p.m.,
8887,B08532,30,B08532_030,4:00 p.m. to 11:59 p.m.,
8888,B08532,31,B08532_031,"Car, truck, or van - carpooled:",
8889,B08532,32,B08532_032,12:00 a.m. to 4:59 a.m.,
8890,B08532,33,B08532_033,5:00 a.m. to 5:29 a.m.,
8891,B08532,34,B08532_034,5:30 a.m. to 5:59 a.m.,
8892,B08532,35,B08532_035,6:00 a.m. to 6:29 a.m.,
8893,B08532,36,B08532_036,6:30 a.m. to 6:59 a.m.,
8894,B08532,37,B08532_037,7:00 a.m. to 7:29 a.m.,
8895,B08532,38,B08532_038,7:30 a.m. to 7:59 a.m.,
8896,B08532,39,B08532_039,8:00 a.m. to 8:29 a.m.,
8897,B08532,40,B08532_040,8:30 a.m. to 8:59 a.m.,
8898,B08532,41,B08532_041,9:00 a.m. to 9:59 a.m.,
8899,B08532,42,B08532_042,10:00 a.m. to 10:59 a.m.,
8900,B08532,43,B08532_043,11:00 a.m. to 11:59 a.m.,
8901,B08532,44,B08532_044,12:00 p.m. to 3:59 p.m.,
8902,B08532,45,B08532_045,4:00 p.m. to 11:59 p.m.,
8903,B08532,46,B08532_046,Public transportation (excluding taxicab):,
8904,B08532,47,B08532_047,12:00 a.m. to 4:59 a.m.,
8905,B08532,48,B08532_048,5:00 a.m. to 5:29 a.m.,
8906,B08532,49,B08532_049,5:30 a.m. to 5:59 a.m.,
8907,B08532,50,B08532_050,6:00 a.m. to 6:29 a.m.,
8908,B08532,51,B08532_051,6:30 a.m. to 6:59 a.m.,
8909,B08532,52,B08532_052,7:00 a.m. to 7:29 a.m.,
8910,B08532,53,B08532_053,7:30 a.m. to 7:59 a.m.,
8911,B08532,54,B08532_054,8:00 a.m. to 8:29 a.m.,
8912,B08532,55,B08532_055,8:30 a.m. to 8:59 a.m.,
8913,B08532,56,B08532_056,9:00 a.m. to 9:59 a.m.,
8914,B08532,57,B08532_057,10:00 a.m. to 10:59 a.m.,
8915,B08532,58,B08532_058,11:00 a.m. to 11:59 a.m.,
8916,B08532,59,B08532_059,12:00 p.m. to 3:59 p.m.,
8917,B08532,60,B08532_060,4:00 p.m. to 11:59 p.m.,
8918,B08532,61,B08532_061,Walked:,
8919,B08532,62,B08532_062,12:00 a.m. to 4:59 a.m.,
8920,B08532,63,B08532_063,5:00 a.m. to 5:29 a.m.,
8921,B08532,64,B08532_064,5:30 a.m. to 5:59 a.m.,
8922,B08532,65,B08532_065,6:00 a.m. to 6:29 a.m.,
8923,B08532,66,B08532_066,6:30 a.m. to 6:59 a.m.,
8924,B08532,67,B08532_067,7:00 a.m. to 7:29 a.m.,
8925,B08532,68,B08532_068,7:30 a.m. to 7:59 a.m.,
8926,B08532,69,B08532_069,8:00 a.m. to 8:29 a.m.,
8927,B08532,70,B08532_070,8:30 a.m. to 8:59 a.m.,
8928,B08532,71,B08532_071,9:00 a.m. to 9:59 a.m.,
8929,B08532,72,B08532_072,10:00 a.m. to 10:59 a.m.,
8930,B08532,73,B08532_073,11:00 a.m. to 11:59 a.m.,
8931,B08532,74,B08532_074,12:00 p.m. to 3:59 p.m.,
8932,B08532,75,B08532_075,4:00 p.m. to 11:59 p.m.,
8933,B08532,76,B08532_076,"Taxicab, motorcycle, bicycle, or other means:",
8934,B08532,77,B08532_077,12:00 a.m. to 4:59 a.m.,
8935,B08532,78,B08532_078,5:00 a.m. to 5:29 a.m.,
8936,B08532,79,B08532_079,5:30 a.m. to 5:59 a.m.,
8937,B08532,80,B08532_080,6:00 a.m. to 6:29 a.m.,
8938,B08532,81,B08532_081,6:30 a.m. to 6:59 a.m.,
8939,B08532,82,B08532_082,7:00 a.m. to 7:29 a.m.,
8940,B08532,83,B08532_083,7:30 a.m. to 7:59 a.m.,
8941,B08532,84,B08532_084,8:00 a.m. to 8:29 a.m.,
8942,B08532,85,B08532_085,8:30 a.m. to 8:59 a.m.,
8943,B08532,86,B08532_086,9:00 a.m. to 9:59 a.m.,
8944,B08532,87,B08532_087,10:00 a.m. to 10:59 a.m.,
8945,B08532,88,B08532_088,11:00 a.m. to 11:59 a.m.,
8946,B08532,89,B08532_089,12:00 p.m. to 3:59 p.m.,
8947,B08532,90,B08532_090,4:00 p.m. to 11:59 p.m.,
8948,,,,,
8949,C08532,,,MEANS OF TRANSPORTATION TO WORK BY TIME ARRIVING AT WORK FOR WORKPLACE GEOGRAPHY,1
8950,C08532,,,Universe:  Workers 16 years and over who did not work from home ,
8951,C08532,1,C08532_001,Total:,
8952,C08532,2,C08532_002,12:00 a.m. to 4:59 a.m. ,
8953,C08532,3,C08532_003,5:00 a.m. to 5:29 a.m. ,
8954,C08532,4,C08532_004,5:30 a.m. to 5:59 a.m. ,
8955,C08532,5,C08532_005,6:00 a.m. to 6:29 a.m. ,
8956,C08532,6,C08532_006,6:30 a.m. to 6:59 a.m. ,
8957,C08532,7,C08532_007,7:00 a.m. to 7:29 a.m. ,
8958,C08532,8,C08532_008,7:30 a.m. to 7:59 a.m. ,
8959,C08532,9,C08532_009,8:00 a.m. to 8:29 a.m. ,
8960,C08532,10,C08532_010,8:30 a.m. to 8:59 a.m. ,
8961,C08532,11,C08532_011,9:00 a.m. to 11:59 p.m.,
8962,C08532,12,C08532_012,"Car, truck, or van - drove alone:",
8963,C08532,13,C08532_013,12:00 a.m. to 4:59 a.m. ,
8964,C08532,14,C08532_014,5:00 a.m. to 5:29 a.m. ,
8965,C08532,15,C08532_015,5:30 a.m. to 5:59 a.m. ,
8966,C08532,16,C08532_016,6:00 a.m. to 6:29 a.m. ,
8967,C08532,17,C08532_017,6:30 a.m. to 6:59 a.m. ,
8968,C08532,18,C08532_018,7:00 a.m. to 7:29 a.m. ,
8969,C08532,19,C08532_019,7:30 a.m. to 7:59 a.m. ,
